AccidentUID,AccidentType,AccidentType_en,AccidentSeverityCategory,AccidentSeverityCategory_en,AccidentInvolvingPedestrian,AccidentInvolvingBicycle,AccidentInvolvingMotorcycle,RoadType,AccidentYear,AccidentMonth,AccidentMonth_en,AccidentWeekDay,AccidentWeekDay_en,AccidentHour,AccidentHour_text,Longitude,Latitude
1782BB8A66290268E0530A839427580E,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,False,True,rt430,2015,5,May,aw402,Tuesday,16.0,16h-17h,9.361683553126703,47.4216968730589
1AE3C31F85FC0138E0530A839427BBD9,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt430,2015,5,May,aw402,Tuesday,17.0,17h-18h,9.377346938984408,47.43100780087233
19D2AFE54A230122E0530A83942712F6,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt432,2015,5,May,aw405,Friday,17.0,17h-18h,9.316325796784131,47.40755319875734
19D2941C838001B6E0530A839427A7E4,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt433,2015,5,May,aw401,Monday,16.0,16h-17h,9.381554455171438,47.431494953638115
18C80BE9155A0296E0530A83942708D5,at3,Accident when turning left or right,as2,Accident with severe injuries,False,True,False,rt433,2015,5,May,aw401,Monday,17.0,17h-18h,9.360620642609915,47.42089584600248
18B823BD547B01BAE0530A839427073A,at8,Accident involving pedestrian(s),as2,Accident with severe injuries,True,False,False,rt432,2015,5,May,aw401,Monday,18.0,18h-19h,9.365640195527767,47.42260262040803
183918EF00B900B6E0530A839427706D,at8,Accident involving pedestrian(s),as1,Accident with fatalities,True,False,False,rt433,2015,5,May,aw402,Tuesday,8.0,08h-09h,9.376241163801181,47.42649193911701
1A43EAFFB843027EE0530A839427B54E,at6,Accident with head-on collision,as3,Accident with light injuries,False,True,False,rt433,2015,5,May,aw403,Wednesday,18.0,18h-19h,9.364806749915788,47.42228363258851
18B823BD56E101BAE0530A839427073A,at4,Accident when turning-into main road,as3,Accident with light injuries,False,False,False,rt433,2015,5,May,aw404,Thursday,12.0,12h-13h,9.402840415470422,47.42517922412147
19D180AE84B901FEE0530A839427A7A9,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,2015,5,May,aw407,Sunday,20.0,20h-21h,9.343325512939533,47.41582012432339
1D0605D9787802AAE0530A8394274C23,at3,Accident when turning left or right,as3,Accident with light injuries,False,False,False,rt432,2015,6,June,aw401,Monday,20.0,20h-21h,9.392142440211622,47.43061473050309
19AA71857F0A01F2E0530A839427E042,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt439,2015,6,June,aw402,Tuesday,11.0,11h-12h,9.414948405347126,47.44349747427643
19A303246E4C021EE0530A8394273165,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt433,2015,6,June,aw403,Wednesday,17.0,17h-18h,9.377612204213039,47.42227641275828
1AF9C01604360052E0530A83942704E0,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,True,False,rt433,2015,6,June,aw404,Thursday,8.0,08h-09h,9.376058617591012,47.42657597098044
19A303246F57021EE0530A8394273165,at3,Accident when turning left or right,as3,Accident with light injuries,False,True,False,rt433,2015,6,June,aw405,Friday,16.0,16h-17h,9.374230938207807,47.42152337970003
1A44D6F2022D01A4E0530A8394279EF0,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,False,False,rt433,2015,6,June,aw404,Thursday,13.0,13h-14h,9.415447916553005,47.41232350805959
19D2AFE546590122E0530A83942712F6,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,True,rt432,2015,6,June,aw404,Thursday,20.0,20h-21h,9.308788118480418,47.40726160925591
1B0E6C29BB0502D2E0530A839427097D,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,2015,6,June,aw405,Friday,13.0,13h-14h,9.370969345642035,47.422603603291286
19D2941C534301B6E0530A839427A7E4,at4,Accident when turning-into main road,as2,Accident with severe injuries,False,True,False,rt433,2015,6,June,aw404,Thursday,19.0,19h-20h,9.373247348554496,47.4247337289433
1E5AD5373D700144E0530A839427013D,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,2015,6,June,aw402,Tuesday,8.0,08h-09h,9.34818610311951,47.416450648140945
19D2AFE54F760122E0530A83942712F6,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt430,2015,6,June,aw403,Wednesday,7.0,07h-08h,9.361425236320498,47.42445419483045
1ABE8B177FB7004AE0530A839427A9CF,at5,Accident when crossing the lane(s),as3,Accident with light injuries,False,False,True,rt432,2015,6,June,aw403,Wednesday,15.0,15h-16h,9.394287275607823,47.44171657555331
1A44E1B5067F0126E0530A839427D00D,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt432,2015,6,June,aw404,Thursday,15.0,15h-16h,9.388962557261655,47.42958880830937
1AD76D0FF6050196E0530A839427656F,at4,Accident when turning-into main road,as3,Accident with light injuries,False,True,False,rt433,2015,6,June,aw405,Friday,10.0,10h-11h,9.374324329480368,47.42153980910172
1AE6D89AED940248E0530A83942792A0,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,True,rt432,2015,6,June,aw405,Friday,15.0,15h-16h,9.369593435593828,47.407331948153804
1AE5904EF28F01F6E0530A839427067A,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,2015,6,June,aw405,Friday,16.0,16h-17h,9.333928988517558,47.40989282004662
215612A8A0E90090E0530A83942705CA,at4,Accident when turning-into main road,as3,Accident with light injuries,False,False,False,rt433,2015,6,June,aw405,Friday,19.0,19h-20h,9.373566913117806,47.43170092048434
1F399EBEEA2800DEE0530A839427138C,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,2015,6,June,aw407,Sunday,16.0,16h-17h,9.36652506209613,47.41153074523323
1B9C1039AE5001CCE0530A83942783D0,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt430,2015,6,June,aw402,Tuesday,9.0,09h-10h,9.325222087469967,47.4173856537911
1DCF8A10830000F6E0530A8394275DB2,at3,Accident when turning left or right,as3,Accident with light injuries,False,True,False,rt432,2015,7,July,aw403,Wednesday,6.0,06h-07h,9.326721923049659,47.40772564525568
1AE6D89AF1770248E0530A83942792A0,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt432,2015,7,July,aw403,Wednesday,8.0,08h-09h,9.304989976291425,47.407412994988434
1AE7EC25B9C901A4E0530A839427547C,at3,Accident when turning left or right,as3,Accident with light injuries,False,True,False,rt432,2015,7,July,aw403,Wednesday,15.0,15h-16h,9.379786435349605,47.42446213607586
1D1D79A7744E00FEE0530A839427EEDC,at4,Accident when turning-into main road,as3,Accident with light injuries,False,True,False,rt433,2015,7,July,aw403,Wednesday,16.0,16h-17h,9.373207601573524,47.4247343943003
1DBC5BC77B59011AE0530A839427F431,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,2015,7,July,aw403,Wednesday,17.0,17h-18h,9.372192266977553,47.42305998092151
1D962D3C2A0300D0E0530A839427DB8B,at7,Accident when parking,as3,Accident with light injuries,False,False,False,rt433,2015,7,July,aw405,Friday,10.0,10h-11h,9.387934587704768,47.43156746598164
1DA4131D7B2B012EE0530A8394272979,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt432,2015,7,July,aw405,Friday,17.0,17h-18h,9.357410307744066,47.41715254171913
1D947279557401CAE0530A8394275698,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,True,False,rt439,2015,7,July,aw401,Monday,9.0,09h-10h,9.388552864369979,47.42926283689101
1DBC5BC77C7B011AE0530A839427F431,at2,Accident with rear-end collision,as2,Accident with severe injuries,False,False,True,rt432,2015,7,July,aw401,Monday,17.0,17h-18h,9.374565673372059,47.427446691054186
1DBC5BC7780B011AE0530A839427F431,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,2015,7,July,aw402,Tuesday,14.0,14h-15h,9.364739908755874,47.4211691407429
1D31EAA38B2F018EE0530A839427ECDE,at0,Accident with skidding or self-accident,as3,Accident with light injuries,True,False,False,rt433,2015,7,July,aw404,Thursday,12.0,12h-13h,9.39222824649014,47.435480584846786
1D9859B25A700198E0530A839427E6E0,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt433,2015,7,July,aw404,Thursday,20.0,20h-21h,9.37037407864277,47.4215429316171
1DA470D5BB2B019AE0530A83942784DB,at3,Accident when turning left or right,as1,Accident with fatalities,False,False,True,rt432,2015,7,July,aw402,Tuesday,17.0,17h-18h,9.34874087364242,47.42230738215903
1DA50E8858620104E0530A839427CFEF,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt433,2015,7,July,aw404,Thursday,14.0,14h-15h,9.373095883555221,47.42895577782458
1D9859B25FE50198E0530A839427E6E0,at3,Accident when turning left or right,as3,Accident with light injuries,False,True,False,rt432,2015,7,July,aw404,Thursday,16.0,16h-17h,9.357052041404055,47.42082019125928
1E0C2E3F66CC021AE0530A839427060D,at4,Accident when turning-into main road,as3,Accident with light injuries,False,False,False,rt432,2015,7,July,aw401,Monday,7.0,07h-08h,9.386668436118294,47.42486815478402
1DA50E8858BC0104E0530A839427CFEF,at3,Accident when turning left or right,as3,Accident with light injuries,False,False,False,rt432,2015,7,July,aw406,Saturday,14.0,14h-15h,9.397842527749097,47.44967256646554
207B8F0959C401A8E0530A8394275836,at4,Accident when turning-into main road,as3,Accident with light injuries,False,False,False,rt432,2015,7,July,aw404,Thursday,18.0,18h-19h,9.330799190017066,47.40908942677038
1DCE20A957180058E0530A839427418B,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt432,2015,7,July,aw404,Thursday,19.0,19h-20h,9.410380530483758,47.44012066516453
1E0F93A31E1F0098E0530A83942796D8,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,False,False,rt432,2015,8,August,aw405,Friday,13.0,13h-14h,9.337337040094225,47.41069155754837
1F4BA04D29E30042E0530A8394272B79,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,True,False,rt433,2015,8,August,aw407,Sunday,12.0,12h-13h,9.378929916165145,47.42096774464931
1EAEC5DABFD70028E0530A839427DF86,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt430,2015,8,August,aw405,Friday,22.0,22h-23h,9.342015581062972,47.42181556272643
239DBB86F86B01D2E0530A839427BB6E,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt433,2015,8,August,aw401,Monday,17.0,17h-18h,9.370305746478953,47.42294758025506
2041EEDB8A3001DAE0530A839427EF2A,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,True,rt433,2015,8,August,aw402,Tuesday,14.0,14h-15h,9.379491159579947,47.42399925884261
1E89946F56C101F4E0530A839427122E,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt433,2015,8,August,aw403,Wednesday,17.0,17h-18h,9.392335257171109,47.427921404989576
1F39FF99044D010EE0530A83942771D0,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,True,False,rt433,2015,8,August,aw405,Friday,12.0,12h-13h,9.369133239855893,47.44105974597232
1FC67A8F116D0066E0530A839427AE2D,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt430,2015,8,August,aw401,Monday,7.0,07h-08h,9.408511384641237,47.4390639071171
206939B3F42200E2E0530A839427411F,at5,Accident when crossing the lane(s),as3,Accident with light injuries,False,False,False,rt433,2015,8,August,aw401,Monday,21.0,21h-22h,9.372950137147491,47.424945631099256
21E78A3C0D22019CE0530A8394271278,at5,Accident when crossing the lane(s),as3,Accident with light injuries,False,True,False,rt432,2015,8,August,aw401,Monday,21.0,21h-22h,9.374157577433845,47.42606801377942
1F610005EE0B0160E0530A83942733BC,at8,Accident involving pedestrian(s),as2,Accident with severe injuries,True,False,False,rt432,2015,8,August,aw402,Tuesday,7.0,07h-08h,9.367910080971834,47.41793137818394
20C887783CD101CEE0530A8394272ED6,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,True,False,rt432,2015,8,August,aw403,Wednesday,20.0,20h-21h,9.354774699025272,47.416107662670775
210B7212394B0070E0530A839427A3D2,at3,Accident when turning left or right,as3,Accident with light injuries,False,True,False,rt432,2015,8,August,aw404,Thursday,7.0,07h-08h,9.368073285454306,47.41804561216553
2068F2A4B2D50146E0530A8394271A13,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,2015,8,August,aw404,Thursday,12.0,12h-13h,9.306473096195475,47.407380030068346
204025204B43024AE0530A839427A1C7,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,2015,8,August,aw401,Monday,6.0,06h-07h,9.404867407918607,47.436984686329424
1F38C450A7270128E0530A839427FAC0,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt430,2015,8,August,aw401,Monday,17.0,17h-18h,9.334660930923205,47.42039802029024
21926FFD85D3012AE0530A83942781B1,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,2015,9,September,aw404,Thursday,15.0,15h-16h,9.327601193674575,47.40785522066975
215612A867620090E0530A83942705CA,at3,Accident when turning left or right,as3,Accident with light injuries,False,False,True,rt433,2015,9,September,aw406,Saturday,0.0,00h-01h,9.37165285426361,47.422808096486
1FC6DB3A1EAA0078E0530A8394272C1B,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt430,2015,9,September,aw406,Saturday,13.0,13h-14h,9.333977595401798,47.420193308121014
216C072B369401DEE0530A8394273821,at3,Accident when turning left or right,as3,Accident with light injuries,False,True,False,rt432,2015,9,September,aw407,Sunday,19.0,19h-20h,9.296751671959408,47.39805427711899
2299D6BBFFBD010AE0530A8394273684,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,True,False,rt432,2015,9,September,aw402,Tuesday,21.0,21h-22h,9.37054063534301,47.4246710455895
216C072B34BB01DEE0530A8394273821,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt433,2015,9,September,aw403,Wednesday,15.0,15h-16h,9.296415442443436,47.40740724472385
20F76CF7BC120020E0530A839427D998,at3,Accident when turning left or right,as3,Accident with light injuries,False,False,False,rt432,2015,9,September,aw401,Monday,18.0,18h-19h,9.41786730389318,47.446740405646786
21E63DA86E040108E0530A8394273E03,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,True,False,rt432,2015,9,September,aw403,Wednesday,16.0,16h-17h,9.40152815201877,47.43453130740532
2454E0E54EF202BAE0530A8394270DEF,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,True,rt432,2015,9,September,aw401,Monday,16.0,16h-17h,9.416746026936414,47.42050654087265
220C206A4C3A00DCE0530A8394278AE6,at4,Accident when turning-into main road,as3,Accident with light injuries,False,False,False,rt432,2015,9,September,aw402,Tuesday,15.0,15h-16h,9.330825680569221,47.40908899292409
243FFAEE16CC01BCE0530A8394275603,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt439,2015,10,October,aw406,Saturday,16.0,16h-17h,9.30519182144798,47.40636611688258
22C04C05CF87016EE0530A83942771EF,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt432,2015,10,October,aw406,Saturday,17.0,17h-18h,9.391267641328314,47.43242888638811
2466DB6EA8EF0080E0530A83942735B8,at1,Accident when overtaking or changing lanes,as3,Accident with light injuries,False,True,False,rt432,2015,10,October,aw401,Monday,13.0,13h-14h,9.374206467594696,47.427047849929814
24420464F25C00ACE0530A839427A297,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,2015,10,October,aw404,Thursday,17.0,17h-18h,9.421619388171026,47.44065717320621
229B18C25C4102E2E0530A8394274326,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt432,2015,10,October,aw407,Sunday,1.0,01h-02h,9.384185803870162,47.42876063251898
24ABEF6C61EA0072E0530A8394272E20,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,True,False,rt432,2015,10,October,aw404,Thursday,0.0,00h-01h,9.364437982144235,47.42198388662469
2466DC5390AF01A0E0530A839427C752,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,True,rt432,2015,10,October,aw401,Monday,12.0,12h-13h,9.296795792256257,47.39817952124314
24333D92B98D0000E0530A839427FE28,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,True,rt433,2015,10,October,aw402,Tuesday,7.0,07h-08h,9.416638803756173,47.43403079636895
2675B79775F60004E0530A8394270823,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt430,2015,10,October,aw402,Tuesday,17.0,17h-18h,9.407666889879971,47.43917726063381
28ADA154C3400122E0530A839427F1B4,at6,Accident with head-on collision,as3,Accident with light injuries,False,False,False,rt433,2015,10,October,aw403,Wednesday,9.0,09h-10h,9.361208144791771,47.41587484356579
26106800E989023CE0530A839427FB88,at4,Accident when turning-into main road,as3,Accident with light injuries,False,False,False,rt433,2015,10,October,aw403,Wednesday,19.0,19h-20h,9.364382859468012,47.421193084934814
243FFAEE12D201BCE0530A8394275603,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,2015,10,October,aw405,Friday,16.0,16h-17h,9.366857516083122,47.41046356810448
24E84FF0CE890140E0530A839427DDE3,at3,Accident when turning left or right,as3,Accident with light injuries,False,False,True,rt432,2015,10,October,aw406,Saturday,13.0,13h-14h,9.406431893180915,47.4376958094086
2585D9A8CF180050E0530A8394274F7A,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt432,2015,10,October,aw406,Saturday,17.0,17h-18h,9.352646189958618,47.41847311100271
241F62C9E2E801FAE0530A839427B00B,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt430,2015,10,October,aw401,Monday,7.0,07h-08h,9.41704319441897,47.44169825069941
256E73FF7EF1011EE0530A83942704D3,at7,Accident when parking,as3,Accident with light injuries,False,True,False,rt433,2015,10,October,aw403,Wednesday,19.0,19h-20h,9.383282289814774,47.42943260844365
241941523D1800C6E0530A8394278672,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt430,2015,10,October,aw405,Friday,17.0,17h-18h,9.386037082495323,47.43297596996491
255978C8220500EEE0530A839427E0BF,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,2015,11,November,aw401,Monday,15.0,15h-16h,9.390242091486002,47.430134012512276
25EB1BB493870190E0530A83942753EF,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt430,2015,11,November,aw401,Monday,17.0,17h-18h,9.404937880723775,47.43925070323135
24E8F506C21000A6E0530A839427C497,at4,Accident when turning-into main road,as3,Accident with light injuries,False,False,False,rt432,2015,11,November,aw402,Tuesday,22.0,22h-23h,9.336148563286924,47.410441178914986
261067FF9614029EE0530A839427AA19,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,True,rt432,2015,11,November,aw403,Wednesday,18.0,18h-19h,9.371258502340325,47.42509089097273
2581290E13FB01ACE0530A839427F92F,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,True,False,rt433,2015,11,November,aw404,Thursday,13.0,13h-14h,9.387635420931202,47.43172545760991
254606AA217800D4E0530A8394273ED7,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,2015,11,November,aw403,Wednesday,13.0,13h-14h,9.368953693975548,47.40796342325679
267284552222016CE0530A8394277966,at0,Accident with skidding or self-accident,as3,Accident with light injuries,True,False,False,rt432,2015,11,November,aw403,Wednesday,15.0,15h-16h,9.331529181264612,47.41023805182223
269CCDCF8B240086E0530A83942747C9,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt433,2015,11,November,aw404,Thursday,7.0,07h-08h,9.374966926486811,47.42717906095608
277E26838E1A00D4E0530A83942714B1,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt432,2015,11,November,aw404,Thursday,7.0,07h-08h,9.381313646095839,47.431436023449706
25EAF07CB58B0078E0530A8394271726,at4,Accident when turning-into main road,as3,Accident with light injuries,False,True,False,rt433,2015,11,November,aw405,Friday,6.0,06h-07h,9.365305212807968,47.42177150123093
295D0553EEFB024AE0530A83942754B8,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt432,2015,11,November,aw405,Friday,17.0,17h-18h,9.387794321799314,47.436788004697696
261113A3B7C201BAE0530A83942772FA,at5,Accident when crossing the lane(s),as3,Accident with light injuries,False,False,False,rt432,2015,11,November,aw406,Saturday,10.0,10h-11h,9.302296813511724,47.40770837691746
268928AE48A2000CE0530A8394278777,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,2015,11,November,aw406,Saturday,16.0,16h-17h,9.375417743187477,47.42790924751079
28A6AC49393D00C2E0530A8394273B02,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,2015,11,November,aw403,Wednesday,13.0,13h-14h,9.3738127494739,47.42679353494048
26D92EB44D570112E0530A839427D7EF,at4,Accident when turning-into main road,as3,Accident with light injuries,False,False,False,rt432,2015,12,December,aw404,Thursday,9.0,09h-10h,9.355979685292462,47.421962588236894
28C1C2F33121028AE0530A839427D615,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,2015,12,December,aw405,Friday,15.0,15h-16h,9.350788963030704,47.417694146939446
28BB2B7B10470080E0530A839427EF37,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,2015,12,December,aw405,Friday,18.0,18h-19h,9.387984130732098,47.43690176292601
28BCB838E9BC00C6E0530A83942791D9,at5,Accident when crossing the lane(s),as3,Accident with light injuries,False,True,False,rt433,2015,12,December,aw401,Monday,7.0,07h-08h,9.36892109914412,47.420955425870076
28B90EF5C15C00BEE0530A839427AE2F,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt432,2015,12,December,aw401,Monday,16.0,16h-17h,9.370806447348782,47.42249836495043
28BB2B7B37210080E0530A839427EF37,at5,Accident when crossing the lane(s),as3,Accident with light injuries,False,False,False,rt432,2015,12,December,aw403,Wednesday,14.0,14h-15h,9.385034011765836,47.4316523350854
2BE1734EE662004AE0530A8394278D1E,at5,Accident when crossing the lane(s),as3,Accident with light injuries,False,False,True,rt432,2015,12,December,aw405,Friday,8.0,08h-09h,9.386668107040215,47.42485916345654
294B887729F000FEE0530A839427F819,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt432,2015,12,December,aw403,Wednesday,6.0,06h-07h,9.34930445019251,47.414003026014754
295D0553EDDC024AE0530A83942754B8,at5,Accident when crossing the lane(s),as3,Accident with light injuries,False,True,False,rt432,2015,12,December,aw403,Wednesday,16.0,16h-17h,9.379713802269135,47.430104379584016
292429875F5600CCE0530A8394274B74,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt432,2015,12,December,aw404,Thursday,7.0,07h-08h,9.36448340388767,47.421407333121714
299F13418511002EE0530A83942711B2,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt432,2015,12,December,aw406,Saturday,5.0,05h-06h,9.402892587943246,47.43772901462579
291EA9353DA302B8E0530A839427C717,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt432,2015,12,December,aw406,Saturday,23.0,23h-00h,9.374548499150933,47.42733901673569
295D2DCDE7060016E0530A83942706A9,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,2015,12,December,aw403,Wednesday,14.0,14h-15h,9.373268062051917,47.426397796602494
294B8877281700FEE0530A839427F819,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt432,2015,12,December,aw404,Thursday,6.0,06h-07h,9.402305042431564,47.43510290969095
29D49365D7FB0186E0530A8394278BDD,at8,Accident involving pedestrian(s),as2,Accident with severe injuries,True,False,False,rt432,2015,12,December,aw401,Monday,5.0,05h-06h,9.405917012067652,47.43739867883131
29E7ECF924C3014AE0530A839427FECD,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,2015,12,December,aw401,Monday,15.0,15h-16h,9.353351108476177,47.41522258335376
2AF11D08E0D70170E0530A83942730FF,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,2016,1,January,aw405,Friday,1.0,01h-02h,9.36641239595188,47.41647189516143
29EC39B280CC01AEE0530A839427EA72,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt433,2016,1,January,aw404,Thursday,17.0,17h-18h,9.392218311909307,47.43051448250763
29ACBFCEB2BA0228E0530A8394274CCB,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt430,2016,1,January,aw405,Friday,16.0,16h-17h,9.35627315986836,47.42642912389634
2A68064C820E00EEE0530A839427891D,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt433,2016,1,January,aw405,Friday,17.0,17h-18h,9.378716212130403,47.419468856090745
2CE6FAA119A301D8E0530A83942781EC,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt432,2016,1,January,aw402,Tuesday,22.0,22h-23h,9.350991226116001,47.41778976451452
2AF11D08DFF40170E0530A83942730FF,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt432,2016,1,January,aw404,Thursday,6.0,06h-07h,9.338921876657201,47.41387735194654
2B00EA0F96FB006CE0530A839427AC8D,at0,Accident with skidding or self-accident,as2,Accident with severe injuries,False,False,False,rt432,2016,1,January,aw405,Friday,4.0,04h-05h,9.294142001441815,47.4075787292428
2C70E14AF29D019AE0530A8394276E8D,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt430,2016,1,January,aw405,Friday,16.0,16h-17h,9.382853779689157,47.43221984298138
2D793B48FEF3014CE0530A83942792FD,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,2016,2,February,aw404,Thursday,15.0,15h-16h,9.339686572540304,47.41116573945407
2D75EEDF123400DAE0530A8394278959,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt433,2016,2,February,aw401,Monday,11.0,11h-12h,9.40912758088792,47.44424461003572
2EB5E9822B10013AE0530A8394273F43,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,2016,2,February,aw404,Thursday,19.0,19h-20h,9.391275227342513,47.43046744095421
2D0D165498C60144E0530A83942798E0,at8,Accident involving pedestrian(s),as3,Accident with light injuries,True,False,False,rt433,2016,2,February,aw406,Saturday,11.0,11h-12h,9.367251732526514,47.41951681462004
34D570D2BA4F0130E0530A839427367B,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt433,2016,2,February,aw406,Saturday,17.0,17h-18h,9.396167860276332,47.44777560960733
2D8A263777A900F4E0530A8394278616,at4,Accident when turning-into main road,as3,Accident with light injuries,False,False,False,rt432,2016,2,February,aw406,Saturday,18.0,18h-19h,9.330826000117408,47.40909798445498
2D0D62666C8601AAE0530A83942731A5,at0,Accident with skidding or self-accident,as3,Accident with light injuries,False,False,False,rt433,2016,2,February,aw407,Sunday,16.0,16h-17h,9.34876081870827,47.41178080712342
2FBBBCD6BEF101AAE0530A8394273DAA,at8,Accident involving pedestrian(s),as2,Accident with severe injuries,True,False,False,rt432,2016,2,February,aw402,Tuesday,18.0,18h-19h,9.406306639871069,47.43753599747431
30C53ABB62A902E6E0530A83942760A9,at8,Accident involving pedestrian(s),as2,Accident with severe injuries,True,False,False,rt432,2016,2,February,aw403,Wednesday,4.0,04h-05h,9.320901658426768,47.40653408129961
2EB69C48E91A006AE0530A839427990B,at2,Accident with rear-end collision,as3,Accident with light injuries,False,False,False,rt432,2016,2,February,aw407,Sunday,13.0,13h-14h,9.358002381607939,47.42107431492815
